62723.50226644332,62723.87520314956
62723.6171677928,62723.87492516697
62723.8458181043,62723.852995248875
30000,62721.91883553532
30000,62713.82456247723
30000,57628.68629953969
30000,57407.39920899014
30000,57183.81742648136
30000,51398.70828996829
30000,51256.904090690026
30000,51078.02239648758
30000,46876.39011465666
30000,46746.36795978686
30000,46611.04038949636
30000,43312.15137156714
30000,45507.478188110385
30000,45739.34303028615
30000,45896.04605548392
30000,45878.302996518774
30000,45860.140477124165
30000,45213.29296185815
30000,45178.63674693289
30000,45145.90202016509
30000,44253.10821748729
30000,44219.18257139882
30000,44186.182121698934
30000,43325.937343477584
30000,43294.30554979776
30000,43263.34573107283
30000,42493.59289157682
30000,42463.85435780049
30000,42435.35696371487
30000,41789.59248215825
30000,41768.75690643673
30000,41748.107079810165
30000,41200.5296145901
30000,41182.12525039887
30000,41163.97918100249
30000,40714.85798732656
30000,40700.730127760435
30000,40686.68412815849
30000,40358.534029518996
30000,40345.827546563276
30000,40333.23501081155
30000,40015.706310108326
30000,40005.446731872915
30000,39995.264474771924
30000,39742.101666260656
30000,39733.62281603006
30000,39725.21134607592
30000,39512.9757382458
30000,39506.1568689543
30000,39499.373955634335
30000,39327.23397320185
30000,39321.07546580529
30000,39314.99580687434
30000,39157.90334167423
30000,39152.95500582121
30000,39148.07191466595
30000,39019.966216729335
30000,39015.85925676858
30000,39011.77058985791
30000,38902.3256948076
30000,38898.62267084773
30000,38894.98080535464
30000,38798.502458367395
30000,38795.38679665339
30000,38792.32347362597
30000,38713.618888202174
30000,38710.88457735421
30000,38708.187194166436
30000,38631.81239560488
30000,38629.171674558645
30000,38626.58150810879
30000,38557.61827053198
30000,38555.398199721334
30000,38553.22500934287
30000,38498.858461687836
30000,38496.82060954137
30000,38494.82587279382
30000,38439.611747388284
30000,38437.65748930881
30000,38435.77148335311
30000,38388.4892870402
30000,38386.74833726106
30000,38385.07252960883
30000,38342.5260662391
30000,38340.91025238671
30000,38339.36724401398
30000,38302.44225009326
30000,38300.98111494143
30000,38299.58277517847
30000,38263.70284339746
30000,38262.27331498542
30000,38260.91989557224
30000,38228.1014455819
30000,38226.777385849826
30000,38225.52533205358
30000,38195.612925689486
30000,38194.21767364355
30000,38192.93159759083
30000,38162.814944889484
30000,38161.638864616776
30000,38160.536714366164
30000,38134.705159198886
30000,38133.635818491646
30000,38132.635720709375
30000,38107.92310353426
30000,38106.924199718655
30000,38105.989420982616
30000,38082.72102898906
30000,38081.75562974174
30000,38080.85264412896
30000,38061.69639269154
30000,38060.7768209585
30000,38059.907705458325
30000,38040.09585272755
30000,38039.280016242396
30000,38038.52260489304
30000,38021.17020011509
30000,38020.404235633636
30000,38019.689135906534
30000,38003.2628997138
30000,38002.57194552183
30000,38001.938354072205
30000,37987.79753869296
30000,37987.172035107156
30000,37986.585394229194
30000,37973.21461641484
30000,37972.63225171578
30000,37972.096630238055
30000,37960.28744007714
30000,37959.77227113206
30000,37959.29510372045
30000,37949.22684982543
30000,37948.74280187332
30000,37948.29675001503
30000,37939.12413355935
30000,37938.71514504154
30000,37938.34238120077
30000,37931.03987320134
30000,37930.663847062446
30000,37930.325435352155
30000,37924.10039086972
30000,37923.789071642845
30000,37923.51197584511
30000,37918.58045063594
30000,37918.270820831356
30000,37917.99923199132
30000,37913.67572749411
30000,37913.38767928519
30000,37913.135417713274
30000,37909.72102681445
30000,37909.52220245359
30000,37909.35569072588
30000,37907.86113851065
30000,37907.713395202605
30000,37907.59836366019
30000,37907.59889882747
30000,37907.51775413895
30000,37907.46583314946
30000,37909.35371193763
30000,37909.331315046635
30000,37909.32524984926
30000,37912.66165160732
30000,37912.683636583984
30000,37912.71786539898
30000,37917.46493593929
30000,37917.54645384581
30000,37917.64128841742
30000,37924.28285599284
30000,37924.39099954685
30000,37924.509114000386
30000,37933.33199393646
30000,37933.527593828454
30000,37933.731309285395
30000,37944.24671298135
30000,37944.491023258575
30000,37944.74524999199
30000,37957.42284368744
30000,37957.74972883572
30000,37958.08479296058
30000,37973.31622311391
30000,37973.730672257974
30000,37974.14155579411
30000,37989.46723378831
30000,37989.92647941456
30000,37990.39723029071
30000,38010.11405506362
30000,38010.6375379611
30000,38011.14974860618
30000,38031.890068068424
30000,38032.48215072414
30000,38033.068190166334
30000,38057.002093494535
30000,38057.69819623369
30000,38058.38682871751
30000,38084.96816733835
30000,38085.79196289358
30000,38086.61228865979
30000,38117.92227134187
30000,38118.883987195615
30000,38119.838601153475
30000,38154.70845551112
30000,38155.782184470794
30000,38156.84710228624
30000,38193.171601876806
30000,38194.34074523736
30000,38195.505276935924
30000,38235.76923365436
30000,38237.028263873086
30000,38238.27859233073
30000,38279.55469375625
30000,38280.90611351629
30000,38282.2536652806
30000,38327.79033538974
30000,38329.23770638392
30000,38330.67580185165
30000,38378.672179891044
30000,38380.197306975926
30000,38381.712452780805
30000,38426.37328760162
30000,38427.95801037843
30000,38429.54099093112
30000,38481.47238957169
30000,38483.143665447074
30000,38484.79968197727
30000,38536.450968032754
30000,38538.16263161721
30000,38539.8620741444
30000,38593.80793028785
30000,38595.52556894657
30000,38597.226203022
30000,38649.42988338688
30000,38651.16239819301
30000,38652.881892588346
30000,38707.177018092945
30000,38708.91085354756
30000,38710.62749359951
30000,38764.93607435427
30000,38766.66759692673
30000,38768.38097151958
30000,38819.86365479867
30000,38821.55173449741
30000,38823.22499206663
30000,38874.57968146557
30000,38876.1941207895
30000,38877.78802570971
30000,38925.066178905
30000,38926.604665128776
30000,38928.12791912121
30000,38975.05953469036
30000,38976.52191466454
30000,38977.96420759412
30000,39022.78241818839
30000,39024.17164647426
30000,39025.54182648327
30000,39063.80161759093
30000,39065.12155589251
30000,39066.434393076066
30000,39106.78341452384
30000,39108.00948201073
30000,39109.215832563874
30000,39144.973512720935
30000,39146.092066094534
30000,39147.19537239848
30000,39181.15374661808
30000,39182.163415745585
30000,39183.15455923479
30000,39212.81045589828
30000,39213.7164127493
30000,39214.60798573317
30000,39242.40205344036
30000,39243.20798762529
30000,39243.99707675022
30000,39268.994415354144
30000,39269.71029653805
